labelName,labelNo,observer,tmpA,tmpB,dice,hausdorff,nA,nB
BN_STR_Ca,202,2,6,5,0.912535496957,1.71464279075,12144,12506
BN_STR_Ca,202,2,6,6,1.0,0.0,12144,12144
BN_STR_Ca,202,2,6,7,0.913076706488,1.71464279075,12144,12717
BN_STR_Ca,202,2,7,0,0.898487245001,2.52388584984,12717,11940
BN_STR_Ca,202,2,7,1,0.906597208091,1.9798989536,12717,11854
BN_STR_Ca,202,2,7,2,0.910099074489,1.71464279075,12717,11810
BN_STR_Ca,202,2,7,3,0.905723221902,2.21359432442,12717,11902
BN_STR_Ca,202,2,7,4,0.913297139616,2.21359432442,12717,11965
BN_STR_Ca,202,2,7,5,0.90258890695,2.09999996424,12717,12506
BN_STR_Ca,202,2,7,6,0.913076706488,2.32163731371,12717,12144
BN_STR_Ca,202,2,7,7,1.0,0.0,12717,12717
BN_STR_NAC,203,0,0,0,1.0,0.0,1172,1172
BN_STR_NAC,203,0,0,1,0.705223880597,2.79999995232,1172,972
BN_STR_NAC,203,0,0,2,0.70188003581,2.4248710893,1172,1062
BN_STR_NAC,203,0,0,3,0.735697018533,2.09999996424,1172,1310
BN_STR_NAC,203,0,0,4,0.678126342931,3.13049511519,1172,1155
BN_STR_NAC,203,0,0,5,0.643216080402,2.79999995232,1172,818
BN_STR_NAC,203,0,0,6,0.785326086957,4.2579336987,1172,1036
BN_STR_NAC,203,0,0,7,0.772682926829,2.88617388878,1172,878
BN_STR_NAC,203,0,1,0,0.705223880597,2.88617388878,972,1172
BN_STR_NAC,203,0,1,1,1.0,0.0,972,972
BN_STR_NAC,203,0,1,2,0.720747295969,2.88617388878,972,1062
BN_STR_NAC,203,0,1,3,0.716038562664,1.71464279075,972,1310
BN_STR_NAC,203,0,1,4,0.687353079455,2.96984843041,972,1155
BN_STR_NAC,203,0,1,5,0.824581005587,1.9798989536,972,818
BN_STR_NAC,203,0,1,6,0.677290836653,4.2579336987,972,1036
BN_STR_NAC,203,0,1,7,0.780540540541,3.7696153008,972,878
BN_STR_NAC,203,0,2,0,0.70188003581,2.52388584984,1062,1172
BN_STR_NAC,203,0,2,1,0.720747295969,3.56931359873,1062,972
BN_STR_NAC,203,0,2,2,1.0,0.0,1062,1062
BN_STR_NAC,203,0,2,3,0.790050590219,2.52388584984,1062,1310
BN_STR_NAC,203,0,2,4,0.833558863329,1.9798989536,1062,1155
BN_STR_NAC,203,0,2,5,0.768085106383,3.7696153008,1062,818
BN_STR_NAC,203,0,2,6,0.616777883699,5.14392837224,1062,1036
BN_STR_NAC,203,0,2,7,0.643298969072,3.63730663395,1062,878
BN_STR_NAC,203,0,3,0,0.735697018533,4.2579336987,1310,1172
BN_STR_NAC,203,0,3,1,0.716038562664,3.13049511519,1310,972
BN_STR_NAC,203,0,3,2,0.790050590219,2.88617388878,1310,1062
BN_STR_NAC,203,0,3,3,1.0,0.0,1310,1310
BN_STR_NAC,203,0,3,4,0.774847870183,2.52388584984,1310,1155
BN_STR_NAC,203,0,3,5,0.699248120301,2.61916012614,1310,818
BN_STR_NAC,203,0,3,6,0.677749360614,4.19999992847,1310,1036
BN_STR_NAC,203,0,3,7,0.702925045704,4.14125577764,1310,878
BN_STR_NAC,203,0,4,0,0.678126342931,2.21359432442,1155,1172
BN_STR_NAC,203,0,4,1,0.687353079455,2.21359432442,1155,972
BN_STR_NAC,203,0,4,2,0.833558863329,1.56524755759,1155,1062
BN_STR_NAC,203,0,4,3,0.774847870183,1.56524755759,1155,1310
BN_STR_NAC,203,0,4,4,1.0,0.0,1155,1155
BN_STR_NAC,203,0,4,5,0.695387734415,2.52388584984,1155,818
BN_STR_NAC,203,0,4,6,0.577818347786,3.83405783724,1155,1036
BN_STR_NAC,203,0,4,7,0.59616330546,2.61916012614,1155,878
BN_STR_NAC,203,0,5,0,0.643216080402,3.56931359873,818,1172
BN_STR_NAC,203,0,5,1,0.824581005587,1.9798989536,818,972
BN_STR_NAC,203,0,5,2,0.768085106383,2.09999996424,818,1062
BN_STR_NAC,203,0,5,3,0.699248120301,1.71464279075,818,1310
BN_STR_NAC,203,0,5,4,0.695387734415,3.13049511519,818,1155
BN_STR_NAC,203,0,5,5,1.0,0.0,818,818
BN_STR_NAC,203,0,5,6,0.62783171521,4.89999991655,818,1036
BN_STR_NAC,203,0,5,7,0.737028301887,4.48218688987,818,878
BN_STR_NAC,203,0,6,0,0.785326086957,1.56524755759,1036,1172
BN_STR_NAC,203,0,6,1,0.677290836653,1.71464279075,1036,972
BN_STR_NAC,203,0,6,2,0.616777883699,2.88617388878,1036,1062
BN_STR_NAC,203,0,6,3,0.677749360614,2.09999996424,1036,1310
BN_STR_NAC,203,0,6,4,0.577818347786,2.88617388878,1036,1155
BN_STR_NAC,203,0,6,5,0.62783171521,2.61916012614,1036,818
BN_STR_NAC,203,0,6,6,1.0,0.0,1036,1036
BN_STR_NAC,203,0,6,7,0.796238244514,1.56524755759,1036,878
BN_STR_NAC,203,0,7,0,0.772682926829,1.39999997616,878,1172
BN_STR_NAC,203,0,7,1,0.780540540541,1.39999997616,878,972
BN_STR_NAC,203,0,7,2,0.643298969072,2.09999996424,878,1062
BN_STR_NAC,203,0,7,3,0.702925045704,1.39999997616,878,1310
BN_STR_NAC,203,0,7,4,0.59616330546,2.09999996424,878,1155
BN_STR_NAC,203,0,7,5,0.737028301887,1.71464279075,878,818
BN_STR_NAC,203,0,7,6,0.796238244514,1.56524755759,878,1036
BN_STR_NAC,203,0,7,7,1.0,0.0,878,878
BN_STR_NAC,203,1,0,0,1.0,0.0,988,988
BN_STR_NAC,203,1,0,1,0.815286624204,1.9798989536,988,1210
BN_STR_NAC,203,1,0,2,0.814270724029,1.71464279075,988,918
BN_STR_NAC,203,1,0,3,0.854340362923,2.09999996424,988,1051
BN_STR_NAC,203,1,0,4,0.778368794326,1.71464279075,988,1268
BN_STR_NAC,203,1,0,5,0.849206349206,1.39999997616,988,1028
BN_STR_NAC,203,1,0,6,0.817752596789,1.71464279075,988,1130
BN_STR_NAC,203,1,0,7,0.821676702177,1.56524755759,988,1171
BN_STR_NAC,203,1,1,0,0.815286624204,2.61916012614,1210,988
BN_STR_NAC,203,1,1,1,1.0,0.0,1210,1210
BN_STR_NAC,203,1,1,2,0.84492481203,1.9798989536,1210,918
BN_STR_NAC,203,1,1,3,0.850066342326,2.09999996424,1210,1051
BN_STR_NAC,203,1,1,4,0.904761904762,0.989949476802,1210,1268
BN_STR_NAC,203,1,1,5,0.889186773905,1.9798989536,1210,1028
BN_STR_NAC,203,1,1,6,0.911965811966,1.56524755759,1210,1130
BN_STR_NAC,203,1,1,7,0.904661906762,1.39999997616,1210,1171
BN_STR_NAC,203,1,2,0,0.814270724029,1.39999997616,918,988
BN_STR_NAC,203,1,2,1,0.84492481203,1.39999997616,918,1210
BN_STR_NAC,203,1,2,2,1.0,0.0,918,918
BN_STR_NAC,203,1,2,3,0.877602844083,0.989949476802,918,1051
BN_STR_NAC,203,1,2,4,0.826166514181,1.39999997616,918,1268
BN_STR_NAC,203,1,2,5,0.880781089414,0.989949476802,918,1028
BN_STR_NAC,203,1,2,6,0.8681640625,1.21243554465,918,1130
BN_STR_NAC,203,1,2,7,0.822403063667,1.21243554465,918,1171
BN_STR_NAC,203,1,3,0,0.854340362923,1.39999997616,1051,988
BN_STR_NAC,203,1,3,1,0.850066342326,1.71464279075,1051,1210
BN_STR_NAC,203,1,3,2,0.877602844083,2.09999996424,1051,918
BN_STR_NAC,203,1,3,3,1.0,0.0,1051,1051
BN_STR_NAC,203,1,3,4,0.833117723157,1.71464279075,1051,1268
BN_STR_NAC,203,1,3,5,0.878306878307,2.21359432442,1051,1028
BN_STR_NAC,203,1,3,6,0.879413113251,1.21243554465,1051,1130
BN_STR_NAC,203,1,3,7,0.867686768677,1.21243554465,1051,1171
BN_STR_NAC,203,1,4,0,0.778368794326,3.4999999404,1268,988
BN_STR_NAC,203,1,4,1,0.904761904762,1.39999997616,1268,1210
BN_STR_NAC,203,1,4,2,0.826166514181,2.09999996424,1268,918
BN_STR_NAC,203,1,4,3,0.833117723157,2.21359432442,1268,1051
BN_STR_NAC,203,1,4,4,1.0,0.0,1268,1268
BN_STR_NAC,203,1,4,5,0.865853658537,1.71464279075,1268,1028
BN_STR_NAC,203,1,4,6,0.8682235196,1.9798989536,1268,1130
BN_STR_NAC,203,1,4,7,0.877408774088,1.56524755759,1268,1171
BN_STR_NAC,203,1,5,0,0.849206349206,2.09999996424,1028,988
BN_STR_NAC,203,1,5,1,0.889186773905,1.56524755759,1028,1210
BN_STR_NAC,203,1,5,2,0.880781089414,1.39999997616,1028,918
BN_STR_NAC,203,1,5,3,0.878306878307,1.9798989536,1028,1051
BN_STR_NAC,203,1,5,4,0.865853658537,1.39999997616,1028,1268
BN_STR_NAC,203,1,5,5,1.0,0.0,1028,1028
BN_STR_NAC,203,1,5,6,0.872103799815,1.39999997616,1028,1130
BN_STR_NAC,203,1,5,7,0.867667121419,1.39999997616,1028,1171
BN_STR_NAC,203,1,6,0,0.817752596789,2.61916012614,1130,988
BN_STR_NAC,203,1,6,1,0.911965811966,1.39999997616,1130,1210
BN_STR_NAC,203,1,6,2,0.8681640625,1.9798989536,1130,918
BN_STR_NAC,203,1,6,3,0.879413113251,2.09999996424,1130,1051
BN_STR_NAC,203,1,6,4,0.8682235196,1.39999997616,1130,1268
BN_STR_NAC,203,1,6,5,0.872103799815,2.21359432442,1130,1028
BN_STR_NAC,203,1,6,6,1.0,0.0,1130,1130
BN_STR_NAC,203,1,6,7,0.890047805302,1.56524755759,1130,1171
BN_STR_NAC,203,1,7,0,0.821676702177,2.21359432442,1171,988
BN_STR_NAC,203,1,7,1,0.904661906762,1.56524755759,1171,1210
BN_STR_NAC,203,1,7,2,0.822403063667,1.71464279075,1171,918
BN_STR_NAC,203,1,7,3,0.867686768677,2.09999996424,1171,1051
BN_STR_NAC,203,1,7,4,0.877408774088,1.21243554465,1171,1268
BN_STR_NAC,203,1,7,5,0.867667121419,2.21359432442,1171,1028
BN_STR_NAC,203,1,7,6,0.890047805302,1.56524755759,1171,1130
BN_STR_NAC,203,1,7,7,1.0,0.0,1171,1171
BN_STR_NAC,203,2,0,0,1.0,0.0,1320,1320
BN_STR_NAC,203,2,0,1,0.817820206842,2.88617388878,1320,1194
BN_STR_NAC,203,2,0,2,0.855977152183,1.39999997616,1320,1131
BN_STR_NAC,203,2,0,3,0.826103646833,2.96984843041,1320,1285
BN_STR_NAC,203,2,0,4,0.839734121123,2.09999996424,1320,1388
BN_STR_NAC,203,2,0,5,0.778280542986,2.09999996424,1320,1332
BN_STR_NAC,203,2,0,6,0.836820083682,1.71464279075,1320,1548
BN_STR_NAC,203,2,0,7,0.876281112738,1.56524755759,1320,1412
BN_STR_NAC,203,2,1,0,0.817820206842,1.71464279075,1194,1320
BN_STR_NAC,203,2,1,1,1.0,0.0,1194,1194
BN_STR_NAC,203,2,1,2,0.81376344086,1.56524755759,1194,1131
BN_STR_NAC,203,2,1,3,0.891488503429,1.39999997616,1194,1285
BN_STR_NAC,203,2,1,4,0.883036405887,0.989949476802,1194,1388
BN_STR_NAC,203,2,1,5,0.817102137767,1.21243554465,1194,1332
BN_STR_NAC,203,2,1,6,0.818380743982,1.39999997616,1194,1548
BN_STR_NAC,203,2,1,7,0.862624712203,0.989949476802,1194,1412
BN_STR_NAC,203,2,2,0,0.855977152183,1.21243554465,1131,1320
BN_STR_NAC,203,2,2,1,0.81376344086,2.09999996424,1131,1194
BN_STR_NAC,203,2,2,2,1.0,0.0,1131,1131
BN_STR_NAC,203,2,2,3,0.833609271523,2.09999996424,1131,1285
BN_STR_NAC,203,2,2,4,0.832076220723,1.56524755759,1131,1388
BN_STR_NAC,203,2,2,5,0.751116524564,2.09999996424,1131,1332
BN_STR_NAC,203,2,2,6,0.795072788354,1.39999997616,1131,1548
BN_STR_NAC,203,2,2,7,0.84309870232,1.21243554465,1131,1412
BN_STR_NAC,203,2,3,0,0.826103646833,1.71464279075,1285,1320
BN_STR_NAC,203,2,3,1,0.891488503429,1.56524755759,1285,1194
BN_STR_NAC,203,2,3,2,0.833609271523,1.39999997616,1285,1131
BN_STR_NAC,203,2,3,3,1.0,0.0,1285,1285
BN_STR_NAC,203,2,3,4,0.880658436214,1.56524755759,1285,1388
BN_STR_NAC,203,2,3,5,0.787925105082,2.32163731371,1285,1332
BN_STR_NAC,203,2,3,6,0.825273561595,1.21243554465,1285,1548
BN_STR_NAC,203,2,3,7,0.874304783092,1.39999997616,1285,1412
BN_STR_NAC,203,2,4,0,0.839734121123,1.56524755759,1388,1320
BN_STR_NAC,203,2,4,1,0.883036405887,1.39999997616,1388,1194
BN_STR_NAC,203,2,4,2,0.832076220723,1.56524755759,1388,1131
BN_STR_NAC,203,2,4,3,0.880658436214,1.39999997616,1388,1285
BN_STR_NAC,203,2,4,4,1.0,0.0,1388,1388
BN_STR_NAC,203,2,4,5,0.861764705882,1.9798989536,1388,1332
BN_STR_NAC,203,2,4,6,0.878746594005,0.989949476802,1388,1548
BN_STR_NAC,203,2,4,7,0.914285714286,0.989949476802,1388,1412
BN_STR_NAC,203,2,5,0,0.778280542986,1.56524755759,1332,1320
BN_STR_NAC,203,2,5,1,0.817102137767,2.21359432442,1332,1194
BN_STR_NAC,203,2,5,2,0.751116524564,1.9798989536,1332,1131
BN_STR_NAC,203,2,5,3,0.787925105082,2.21359432442,1332,1285
BN_STR_NAC,203,2,5,4,0.861764705882,1.71464279075,1332,1388
BN_STR_NAC,203,2,5,5,1.0,0.0,1332,1332
BN_STR_NAC,203,2,5,6,0.836111111111,1.56524755759,1332,1548
BN_STR_NAC,203,2,5,7,0.826530612245,1.56524755759,1332,1412
BN_STR_NAC,203,2,6,0,0.836820083682,1.56524755759,1548,1320
BN_STR_NAC,203,2,6,1,0.818380743982,2.79999995232,1548,1194
BN_STR_NAC,203,2,6,2,0.795072788354,1.71464279075,1548,1131
BN_STR_NAC,203,2,6,3,0.825273561595,2.61916012614,1548,1285
BN_STR_NAC,203,2,6,4,0.878746594005,1.71464279075,1548,1388
BN_STR_NAC,203,2,6,5,0.836111111111,1.9798989536,1548,1332
BN_STR_NAC,203,2,6,6,1.0,0.0,1548,1548
BN_STR_NAC,203,2,6,7,0.873648648649,1.39999997616,1548,1412
BN_STR_NAC,203,2,7,0,0.876281112738,1.56524755759,1412,1320
BN_STR_NAC,203,2,7,1,0.862624712203,1.56524755759,1412,1194
BN_STR_NAC,203,2,7,2,0.84309870232,1.56524755759,1412,1131
BN_STR_NAC,203,2,7,3,0.874304783092,2.09999996424,1412,1285
BN_STR_NAC,203,2,7,4,0.914285714286,1.71464279075,1412,1388
BN_STR_NAC,203,2,7,5,0.826530612245,1.9798989536,1412,1332
BN_STR_NAC,203,2,7,6,0.873648648649,1.21243554465,1412,1548
BN_STR_NAC,203,2,7,7,1.0,0.0,1412,1412
EXA,206,0,0,0,1.0,0.0,389,389
EXA,206,0,0,1,0.756232686981,1.71464279075,389,333
EXA,206,0,0,2,0.694736842105,5.33104108332,389,276
EXA,206,0,0,3,0.777327935223,5.98080251987,389,352
EXA,206,0,0,4,0.679611650485,6.6775742962,389,229
EXA,206,0,0,5,0.71181556196,3.83405783724,389,305
EXA,206,0,0,6,0.798295454545,4.42718864884,389,315
EXA,206,0,0,7,0.746987951807,5.77234777756,389,275
EXA,206,0,1,0,0.756232686981,1.71464279075,333,389
EXA,206,0,1,1,1.0,0.0,333,333
EXA,206,0,1,2,0.788177339901,4.48218688987,333,276
EXA,206,0,1,3,0.811678832117,5.09607683571,333,352
EXA,206,0,1,4,0.750889679715,5.77234777756,333,229
EXA,206,0,1,5,0.752351097179,2.88617388878,333,305
EXA,206,0,1,6,0.734567901235,3.63730663395,333,315
EXA,206,0,1,7,0.726973684211,4.99899981485,333,275
EXA,206,0,2,0,0.694736842105,3.83405783724,276,389
EXA,206,0,2,1,0.788177339901,2.52388584984,276,333
EXA,206,0,2,2,1.0,0.0,276,276
EXA,206,0,2,3,0.748407643312,2.09999996424,276,352
EXA,206,0,2,4,0.712871287129,2.21359432442,276,229
EXA,206,0,2,5,0.729776247849,2.21359432442,276,305
EXA,206,0,2,6,0.690355329949,4.2579336987,276,315
EXA,206,0,2,7,0.722323049002,3.63730663395,276,275
EXA,206,0,3,0,0.777327935223,2.61916012614,352,389
EXA,206,0,3,1,0.811678832117,1.39999997616,352,333
EXA,206,0,3,2,0.748407643312,2.09999996424,352,276
EXA,206,0,3,3,1.0,0.0,352,352
EXA,206,0,3,4,0.691910499139,1.56524755759,352,229
EXA,206,0,3,5,0.733637747336,1.56524755759,352,305
EXA,206,0,3,6,0.746626686657,2.88617388878,352,315
EXA,206,0,3,7,0.749601275917,2.21359432442,352,275
EXA,206,0,4,0,0.679611650485,2.88617388878,229,389
EXA,206,0,4,1,0.750889679715,1.56524755759,229,333
EXA,206,0,4,2,0.712871287129,0.989949476802,229,276
EXA,206,0,4,3,0.691910499139,0.989949476802,229,352
EXA,206,0,4,4,1.0,0.0,229,229
EXA,206,0,4,5,0.674157303371,1.71464279075,229,305
EXA,206,0,4,6,0.727941176471,3.4999999404,229,315
EXA,206,0,4,7,0.694444444444,2.79999995232,229,275
EXA,206,0,5,0,0.71181556196,3.56931359873,305,389
EXA,206,0,5,1,0.752351097179,4.19999992847,305,333
EXA,206,0,5,2,0.729776247849,4.2579336987,305,276
EXA,206,0,5,3,0.733637747336,4.19999992847,305,352
EXA,206,0,5,4,0.674157303371,4.2579336987,305,229
EXA,206,0,5,5,1.0,0.0,305,305
EXA,206,0,5,6,0.725806451613,4.19999992847,305,315
EXA,206,0,5,7,0.68275862069,4.89999991655,305,275
EXA,206,0,6,0,0.798295454545,1.39999997616,315,389
EXA,206,0,6,1,0.734567901235,0.989949476802,315,333
EXA,206,0,6,2,0.690355329949,1.39999997616,315,276
EXA,206,0,6,3,0.746626686657,2.09999996424,315,352
EXA,206,0,6,4,0.727941176471,2.32163731371,315,229
EXA,206,0,6,5,0.725806451613,0.989949476802,315,305
EXA,206,0,6,6,1.0,0.0,315,315
EXA,206,0,6,7,0.776271186441,1.39999997616,315,275
EXA,206,0,7,0,0.746987951807,1.21243554465,275,389
EXA,206,0,7,1,0.726973684211,0.989949476802,275,333
EXA,206,0,7,2,0.722323049002,1.39999997616,275,276
EXA,206,0,7,3,0.749601275917,1.56524755759,275,352
EXA,206,0,7,4,0.694444444444,1.56524755759,275,229
EXA,206,0,7,5,0.68275862069,1.56524755759,275,305
EXA,206,0,7,6,0.776271186441,0.989949476802,275,315
EXA,206,0,7,7,1.0,0.0,275,275
EXA,206,1,0,0,1.0,0.0,520,520
EXA,206,1,0,1,0.804619826756,2.32163731371,520,519
EXA,206,1,0,2,0.795767195767,1.71464279075,520,425
EXA,206,1,0,3,0.810752688172,2.21359432442,520,410
EXA,206,1,0,4,0.830704521556,2.21359432442,520,431
EXA,206,1,0,5,0.822947576657,2.09999996424,520,491
EXA,206,1,0,6,0.839160839161,1.21243554465,520,481
EXA,206,1,0,7,0.86301369863,1.71464279075,520,502
EXA,206,1,1,0,0.804619826756,1.56524755759,519,520
EXA,206,1,1,1,1.0,0.0,519,519
EXA,206,1,1,2,0.834745762712,1.71464279075,519,425
EXA,206,1,1,3,0.787944025834,2.21359432442,519,410
EXA,206,1,1,4,0.816842105263,1.9798989536,519,431
EXA,206,1,1,5,0.794059405941,1.71464279075,519,491
EXA,206,1,1,6,0.814,1.21243554465,519,481
EXA,206,1,1,7,0.828599412341,1.21243554465,519,502
EXA,206,1,2,0,0.795767195767,1.21243554465,425,520
EXA,206,1,2,1,0.834745762712,1.56524755759,425,519
EXA,206,1,2,2,1.0,0.0,425,425
EXA,206,1,2,3,0.816766467066,1.56524755759,425,410
EXA,206,1,2,4,0.831775700935,1.71464279075,425,431
EXA,206,1,2,5,0.788209606987,1.71464279075,425,491
EXA,206,1,2,6,0.830022075055,1.21243554465,425,481
EXA,206,1,2,7,0.80690399137,0.989949476802,425,502
EXA,206,1,3,0,0.810752688172,0.989949476802,410,520
EXA,206,1,3,1,0.787944025834,0.989949476802,410,519
EXA,206,1,3,2,0.816766467066,0.989949476802,410,425
EXA,206,1,3,3,1.0,0.0,410,410
EXA,206,1,3,4,0.853745541023,1.71464279075,410,431
EXA,206,1,3,5,0.819089900111,1.71464279075,410,491
EXA,206,1,3,6,0.848484848485,0.989949476802,410,481
EXA,206,1,3,7,0.800438596491,0.989949476802,410,502
EXA,206,1,4,0,0.830704521556,0.989949476802,431,520
EXA,206,1,4,1,0.816842105263,0.989949476802,431,519
EXA,206,1,4,2,0.831775700935,1.21243554465,431,425
EXA,206,1,4,3,0.853745541023,1.71464279075,431,410
EXA,206,1,4,4,1.0,0.0,431,431
EXA,206,1,4,5,0.865509761388,0.989949476802,431,491
EXA,206,1,4,6,0.824561403509,1.71464279075,431,481
EXA,206,1,4,7,0.818863879957,0.989949476802,431,502
EXA,206,1,5,0,0.822947576657,0.989949476802,491,520
EXA,206,1,5,1,0.794059405941,1.71464279075,491,519
EXA,206,1,5,2,0.788209606987,1.56524755759,491,425
EXA,206,1,5,3,0.819089900111,1.71464279075,491,410
EXA,206,1,5,4,0.865509761388,1.56524755759,491,431
EXA,206,1,5,5,1.0,0.0,491,491
EXA,206,1,5,6,0.820987654321,1.71464279075,491,481
EXA,206,1,5,7,0.815709969789,1.56524755759,491,502
EXA,206,1,6,0,0.839160839161,1.21243554465,481,520
EXA,206,1,6,1,0.814,1.56524755759,481,519
EXA,206,1,6,2,0.830022075055,2.32163731371,481,425
EXA,206,1,6,3,0.848484848485,2.09999996424,481,410
EXA,206,1,6,4,0.824561403509,1.9798989536,481,431
EXA,206,1,6,5,0.820987654321,1.71464279075,481,491
EXA,206,1,6,6,1.0,0.0,481,481
EXA,206,1,6,7,0.832146490336,2.09999996424,481,502
EXA,206,1,7,0,0.86301369863,1.39999997616,502,520
EXA,206,1,7,1,0.828599412341,1.71464279075,502,519
EXA,206,1,7,2,0.80690399137,2.09999996424,502,425
EXA,206,1,7,3,0.800438596491,2.09999996424,502,410
EXA,206,1,7,4,0.818863879957,2.09999996424,502,431
EXA,206,1,7,5,0.815709969789,2.09999996424,502,491
EXA,206,1,7,6,0.832146490336,1.56524755759,502,481
EXA,206,1,7,7,1.0,0.0,502,502
EXA,206,2,0,0,1.0,0.0,451,451
EXA,206,2,0,1,0.786464410735,0.989949476802,451,406
EXA,206,2,0,2,0.661577608142,2.32163731371,451,335
EXA,206,2,0,3,0.765273311897,1.21243554465,451,482
EXA,206,2,0,4,0.7225,1.9798989536,451,349
EXA,206,2,0,5,0.723453908985,2.09999996424,451,406
EXA,206,2,0,6,0.702634880803,1.71464279075,451,346
EXA,206,2,0,7,0.647519582245,2.09999996424,451,315
EXA,206,2,1,0,0.786464410735,2.21359432442,406,451
EXA,206,2,1,1,1.0,0.0,406,406
EXA,206,2,1,2,0.68286099865,2.21359432442,406,335
EXA,206,2,1,3,0.783783783784,2.21359432442,406,482
EXA,206,2,1,4,0.715231788079,2.09999996424,406,349
EXA,206,2,1,5,0.733990147783,2.96984843041,406,406
EXA,206,2,1,6,0.747340425532,3.63730663395,406,346
EXA,206,2,1,7,0.690707350902,2.21359432442,406,315
EXA,206,2,2,0,0.661577608142,1.56524755759,335,451
EXA,206,2,2,1,0.68286099865,1.56524755759,335,406
EXA,206,2,2,2,1.0,0.0,335,335
EXA,206,2,2,3,0.670746634027,1.21243554465,335,482
EXA,206,2,2,4,0.681286549708,1.21243554465,335,349
EXA,206,2,2,5,0.650472334683,2.52388584984,335,406
EXA,206,2,2,6,0.675477239354,2.61916012614,335,346
EXA,206,2,2,7,0.710769230769,1.56524755759,335,315
EXA,206,2,3,0,0.765273311897,1.71464279075,482,451
EXA,206,2,3,1,0.783783783784,1.56524755759,482,406
EXA,206,2,3,2,0.670746634027,3.63730663395,482,335
EXA,206,2,3,3,1.0,0.0,482,482
EXA,206,2,3,4,0.68110709988,2.61916012614,482,349
EXA,206,2,3,5,0.745495495495,2.32163731371,482,406
EXA,206,2,3,6,0.727053140097,2.96984843041,482,346
EXA,206,2,3,7,0.652446675031,2.32163731371,482,315
EXA,206,2,4,0,0.7225,1.56524755759,349,451
EXA,206,2,4,1,0.715231788079,1.56524755759,349,406
EXA,206,2,4,2,0.681286549708,2.09999996424,349,335
EXA,206,2,4,3,0.68110709988,1.9798989536,349,482
EXA,206,2,4,4,1.0,0.0,349,349
EXA,206,2,4,5,0.739072847682,1.56524755759,349,406
EXA,206,2,4,6,0.722302158273,1.71464279075,349,346
EXA,206,2,4,7,0.659638554217,2.09999996424,349,315
EXA,206,2,5,0,0.723453908985,2.32163731371,406,451
EXA,206,2,5,1,0.733990147783,2.88617388878,406,406
EXA,206,2,5,2,0.650472334683,2.32163731371,406,335
EXA,206,2,5,3,0.745495495495,2.88617388878,406,482
EXA,206,2,5,4,0.739072847682,2.21359432442,406,349
EXA,206,2,5,5,1.0,0.0,406,406
EXA,206,2,5,6,0.710106382979,2.61916012614,406,346
EXA,206,2,5,7,0.651872399445,2.21359432442,406,315
EXA,206,2,6,0,0.702634880803,0.989949476802,346,451
EXA,206,2,6,1,0.747340425532,0.989949476802,346,406
EXA,206,2,6,2,0.675477239354,1.56524755759,346,335
EXA,206,2,6,3,0.727053140097,1.39999997616,346,482
EXA,206,2,6,4,0.722302158273,1.56524755759,346,349
EXA,206,2,6,5,0.710106382979,1.56524755759,346,406
EXA,206,2,6,6,1.0,0.0,346,346
EXA,206,2,6,7,0.732223903177,1.39999997616,346,315
EXA,206,2,7,0,0.647519582245,0.989949476802,315,451
EXA,206,2,7,1,0.690707350902,1.21243554465,315,406
EXA,206,2,7,2,0.710769230769,1.56524755759,315,335
EXA,206,2,7,3,0.652446675031,1.56524755759,315,482
EXA,206,2,7,4,0.659638554217,1.39999997616,315,349
EXA,206,2,7,5,0.651872399445,1.21243554465,315,406
EXA,206,2,7,6,0.732223903177,1.56524755759,315,346
EXA,206,2,7,7,1.0,0.0,315,315
BN_GP_GPe,207,0,0,0,1.0,0.0,2275,2275
BN_GP_GPe,207,0,0,1,0.90797276521,1.71464279075,2275,2278
BN_GP_GPe,207,0,0,2,0.917296576256,1.56524755759,2275,2223
BN_GP_GPe,207,0,0,3,0.914653070273,1.56524755759,2275,2236
BN_GP_GPe,207,0,0,4,0.922447221025,1.71464279075,2275,2367
BN_GP_GPe,207,0,0,5,0.908927770301,1.56524755759,2275,2183
BN_GP_GPe,207,0,0,6,0.930758988016,1.56524755759,2275,2231
BN_GP_GPe,207,0,0,7,0.916305587229,1.56524755759,2275,2110
BN_GP_GPe,207,0,1,0,0.90797276521,0.989949476802,2278,2275
BN_GP_GPe,207,0,1,1,1.0,0.0,2278,2278
BN_GP_GPe,207,0,1,2,0.923794712286,0.989949476802,2278,2223
BN_GP_GPe,207,0,1,3,0.906956136464,1.39999997616,2278,2236
BN_GP_GPe,207,0,1,4,0.915392895587,1.21243554465,2278,2367
BN_GP_GPe,207,0,1,5,0.912351490697,0.989949476802,2278,2183
BN_GP_GPe,207,0,1,6,0.902639166112,1.21243554465,2278,2231
BN_GP_GPe,207,0,1,7,0.909753874202,1.39999997616,2278,2110
BN_GP_GPe,207,0,2,0,0.917296576256,0.989949476802,2223,2275
BN_GP_GPe,207,0,2,1,0.923794712286,1.56524755759,2223,2278
BN_GP_GPe,207,0,2,2,1.0,0.0,2223,2223
BN_GP_GPe,207,0,2,3,0.912760708679,1.56524755759,2223,2236
BN_GP_GPe,207,0,2,4,0.913289760349,1.56524755759,2223,2367
BN_GP_GPe,207,0,2,5,0.910576486609,1.39999997616,2223,2183
BN_GP_GPe,207,0,2,6,0.915581499775,0.989949476802,2223,2231
