SS,PV,SP,CS,NV
0.443882615843102,-0.391214544775207,-0.655930976546991,0.977232040813232,0.465784116656892
0.292111921734251,1.11489856589458,-0.350330289316939,0.0182851322946652,0.366665408917604
0.253155094570246,0.925639812860663,-0.15608205375703,-1.85632999716557,0.498242065703307
-0.0306370029973215,0.626876498827451,-1.56590555113064,-2.04328128735068,0.301490731418776
0.24726894576612,0.698291701473704,-0.806302765293905,0.250089244046322,0.1052568133885
0.189912640777158,1.05359607666344,-0.10771731415515,-1.86379854095948,0.895152393165397
1.03345388785796,-1.10081027351551,-0.456803761415681,-0.394633655781829,-1.14424951305532
0.163355606372058,-0.38984824336499,-0.835524263529978,-0.0985775489064818,-0.00976279444511012
-0.189201860677909,-1.00965430323318,0.00841437675848338,0.0805232711508864,0.226965723882402
0.677458769156671,-0.317240190558843,-0.288490189035347,-0.281948298949931,-0.0339799273598096
0.160932386869973,0.806609934191659,-0.36793603977724,0.415980591085474,-0.793376078488875
0.174475883490439,0.472281989101043,-0.59854003854174,1.72648006139225,-1.01474490211004
1.02955219662886,0.236755974217135,-1.68085723288357,-0.0937669110184967,-0.904491424879488
-1.15213515643646,0.719293780694168,0.613941498729176,1.29374902780801,-1.23923597508973
-0.599756643608857,-0.911573463696753,-1.16724513100657,-0.563202177512308,-1.15934182424529
-0.942801367749097,0.0758775548203869,-1.37563259276591,0.467308474873243,-1.21830216776283
0.34132428509473,-1.60323831485384,-1.47249893151412,-1.5298673299919,-0.336336444448764
0.00085340623757231,-1.65881869657322,-1.61068357010317,-1.74196811315474,-0.439882386281829
-1.58171775910902,-0.704108356622373,-0.910340843632685,-0.328790801663136,-1.88431794319103
-0.482593039073778,-0.0904868412160744,-1.00367610061171,0.876161481704135,-0.356538949890612
0.487590986306954,-0.954666126490472,-0.018219311790981,1.78821388273151,-0.532930980843158
-0.369411766712463,-0.387229258472476,-0.109548446488953,1.59527819491433,-0.443135040828639
0.00673950100302778,0.338918682735871,-0.263509655642062,0.896459266506044,0.568528002945859
0.426463435203104,-0.920452618983715,0.227840332596527,1.93115679243832,-0.898221073240529
0.393977039715124,-0.134757513338169,-0.0722512774392843,-0.313373689713956,0.502336967199102
0.142413936801097,-1.63706121180428,-1.78362165968979,-1.61118870483917,0.219171312731128
0.430197612775534,-1.02955920479012,-0.478746237103864,-0.0864528601572576,0.416848059504368
0.799338556636665,-1.42283271556157,0.186202180451522,-0.402902142634781,-1.39316328987281
0.301796175746814,-1.06330755110782,-0.290895355623066,-0.309652129358256,0.884164192263691
0.172072694162837,0.324558393649432,-1.84875577074987,0.865938051602953,0.29810728645581
-0.2979076113216,0.240154790888666,-0.311402877799555,1.0494414426715,1.31173116363828
-0.43897286248287,-0.244969502639967,0.0900294045911995,-0.0018657050802789,1.61716671970899
-1.16666623614204,-0.95680286149292,-1.04779285633523,-0.833303490864444,-0.634654150085785
-1.48708507190476,0.291700190599422,-2.00984492309583,-0.142932568631009,0.199038757697914
-0.204657602450252,0.026240984367046,-2.05224137192999,0.102916342121275,-0.590479903529102
0.126621682334436,-1.60557144521245,-0.347102949781071,-0.570476064674952,1.25560452247753
0.672215403147133,-1.5067890129814,-0.0658357090473373,0.327095271616978,-0.485845267788547
0.446580313812206,-1.35946661122787,0.582062512663133,0.920706774077689,0.525100412908072
0.171309250390407,0.362579623408337,1.31337576534859,1.49802354358055,0.849419890367883
0.73134575421303,-2.4654050204766,-0.798649037120814,0.0982478468617308,-0.477860810878998
1.17415107660609,-2.5022981519195,-1.12520752900224,0.761704102429954,1.19945512725349
